City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,corfu,39.62,19.9197,53.19,87,40,0.0,GR,1738627957
365,road town,18.4167,-64.6167,78.84,73,20,10.36,VG,1738627952
366,colonia,50.9333,6.95,32.25,88,78,8.05,DE,1738627959
367,ceylanpinar,36.8472,40.05,45.0,52,0,5.19,TR,1738627960
368,jinghong,21.991,100.7341,50.32,58,99,1.92,CN,1738627961
369,la'ie,21.6477,-157.9253,79.05,62,66,5.01,US,1738627962
370,at taj,24.2049,23.2857,57.6,19,47,7.81,LY,1738627963
371,lucheng,31.2336,117.2806,38.75,59,0,3.36,CN,1738627964
372,torghay,49.6339,63.4981,10.81,88,100,7.72,KZ,1738627965
373,sandnessjoen,66.0217,12.6316,19.94,75,96,33.84,NO,1738627967
374,rawlins,41.7911,-107.2387,48.09,43,0,16.11,US,1738627968
375,reyes,-14.3167,-67.3833,82.99,67,72,5.17,BO,1738627969
376,newtownards,54.5924,-5.6909,51.75,89,100,16.11,GB,1738627970
377,brandon,27.9378,-82.2859,77.05,81,0,4.61,US,1738627971
378,rosarito,32.3333,-117.0333,59.74,76,94,12.41,MX,1738627972
379,san salvador,13.6894,-89.1872,80.46,61,0,4.61,SV,1738627771
380,pokrovsk,48.282,37.1758,31.08,72,100,7.94,UA,1738627974
381,paragominas,-2.9667,-47.4833,72.39,98,100,2.95,BR,1738627975
382,bikenibeu village,1.3673,173.1241,79.59,85,11,19.3,KI,1738627976
383,katsuura,35.1333,140.3,46.54,52,29,12.01,JP,1738627978
384,bubaque,11.2833,-15.8333,75.99,70,55,7.67,GW,1738627979
385,tura,25.5198,90.2201,56.82,64,0,3.49,IN,1738627980
386,waddan,29.1614,16.139,53.44,73,0,5.5,LY,1738627981
387,sur,22.5667,59.5289,68.23,53,24,9.37,OM,1738627982
388,caldas novas,-17.7417,-48.625,67.01,97,100,1.99,BR,1738627983
389,fomboni,-12.28,43.7425,82.08,74,100,8.01,KM,1738627984
390,chernomorskoye,45.5039,32.6997,37.08,76,93,17.78,UA,1738627985
391,sovetskaya gavan',48.9723,140.2878,7.2,95,100,8.32,RU,1738627986
392,byron bay,-28.65,153.6167,78.28,71,94,6.53,AU,1738627987
393,as samawah,31.332,45.2944,56.7,27,75,4.54,IQ,1738627988
394,csorna,47.6115,17.2501,30.6,77,9,3.22,HU,1738627990
395,labasa,-16.4167,179.3833,76.44,94,99,2.17,FJ,1738627991
396,tofol,5.3248,163.0078,83.98,70,75,13.8,FM,1738627992
397,madalena,41.2162,-8.3345,41.58,89,0,3.6,PT,1738627993
398,axim,4.8699,-2.2405,80.22,84,28,4.23,GH,1738627994
399,piti village,13.4626,144.6933,83.3,81,75,10.36,GU,1738627995
400,yeed,4.55,43.0333,74.19,27,88,19.51,SO,1738627996
401,newport,51.5877,-2.9984,48.31,87,100,15.12,GB,1738627997
402,riviere-du-loup,47.8304,-69.5342,25.43,90,100,12.24,CA,1738627998
403,kuala belait,4.5833,114.1833,76.75,91,100,7.0,BN,1738627999
404,nalagarh,31.05,76.7167,54.9,23,44,5.44,IN,1738628001
405,la libertad,-2.2333,-80.9,80.26,74,40,6.91,EC,1738628002
406,lihue,21.9789,-159.3672,78.75,62,0,11.5,US,1738628003
407,knyaze-volkonskoye,48.4642,135.4567,-1.86,96,100,9.95,RU,1738628004
408,bel ombre,-4.6167,55.4167,80.42,79,42,7.38,SC,1738628005
409,peasedown saint john,51.3167,-2.4242,46.71,86,87,7.4,GB,1738628006
410,balkanabat,39.5108,54.3671,40.37,56,35,3.33,TM,1738628008
411,tosontsengel,48.7567,98.2839,-12.69,100,100,2.66,MN,1738628009
412,saint-francois,46.4154,3.9054,33.24,87,100,3.44,FR,1738628010
413,yarkovo,57.4028,67.0786,22.23,98,100,3.49,RU,1738628011
414,patong,7.8961,98.2966,78.94,79,21,7.76,TH,1738627860
415,novodvinsk,64.4165,40.8122,-4.25,97,100,3.89,RU,1738628016
416,nadym,65.5333,72.5167,-10.3,98,15,7.81,RU,1738628017
417,midvagur,62.0511,-7.1939,45.43,65,100,26.46,FO,1738628018
418,sisimiut,66.9395,-53.6735,-1.62,97,100,8.48,GL,1738628019
419,nanao,37.05,136.9667,32.18,86,99,7.07,JP,1738628020
420,dudinka,69.4058,86.1778,-7.28,90,100,7.49,RU,1738628022
421,mejit,10.2753,170.8646,79.86,77,40,19.84,MH,1738628023
422,chadan,51.2833,91.5833,-13.85,96,74,2.86,RU,1738628024
423,victorica,-36.2151,-65.4359,79.84,24,0,9.57,AR,1738628025
424,akjoujt,19.6969,-14.4164,61.88,20,0,11.83,MR,1738628026
425,bandar abbas,27.1865,56.2808,61.36,54,23,5.41,IR,1738628027
426,thunder bay,48.4001,-89.3168,9.12,82,100,9.95,CA,1738628028
427,eyl,7.9803,49.8164,69.55,69,98,20.47,SO,1738628029
428,musoma,-1.5,33.8,71.71,72,92,7.67,TZ,1738628030
429,san antonio de pale,-1.4014,5.6325,81.01,79,63,5.03,GQ,1738628032
430,gadzhiyevo,69.2551,33.3362,10.51,96,98,3.62,RU,1738628035
431,nong phai,15.9903,101.0618,70.07,64,50,6.96,TH,1738628036
432,bridgewater,44.3835,-64.5155,33.12,90,100,3.0,CA,1738628037
433,east london,-33.0153,27.9116,70.93,85,26,12.48,ZA,1738627847
434,huangmei,30.1924,116.025,40.66,80,4,0.6,CN,1738628039
435,broome,42.2506,-75.833,43.18,85,100,9.22,US,1738628040
436,baoying,33.2292,119.3092,31.51,39,69,3.27,CN,1738628041
437,brisas de zicatela,15.8369,-97.0419,81.52,66,33,3.6,MX,1738628042
438,saldanha,-33.0117,17.9442,64.96,89,0,17.76,ZA,1738628044
439,anton lizardo,19.05,-95.9833,77.22,84,16,8.28,MX,1738628045
440,murbad,19.25,73.4,69.19,48,73,2.35,IN,1738628046
441,adelia maria,-33.6315,-64.021,81.75,49,24,17.98,AR,1738628047
442,fort morgan,40.2503,-103.8,30.85,69,0,14.97,US,1738627925
443,wotton-under-edge,51.6324,-2.3451,46.99,86,95,12.06,GB,1738628049
444,gamba,-2.65,10.0,77.65,84,82,1.59,GA,1738628050
445,kruisfontein,-34.0033,24.7314,63.93,74,0,3.49,ZA,1738628051
446,altay,47.8667,88.1167,-0.74,61,0,7.45,CN,1738628052
447,usinsk,65.9939,57.5281,-6.45,82,84,8.37,RU,1738628053
448,nha trang,12.25,109.1833,75.2,83,63,11.03,VN,1738628054
449,malango,-2.9627,119.9001,71.35,77,100,1.52,ID,1738628056
450,vrangel',42.7297,133.0839,9.73,63,0,25.93,RU,1738628057
451,rongelap,11.1635,166.8941,79.92,70,60,18.54,MH,1738628058
452,dalandzadgad,43.5708,104.425,3.07,72,44,15.14,MN,1738628059
453,bungoma,0.5635,34.5606,66.45,52,86,5.88,KE,1738628060
454,kuanda,56.3161,116.0806,-31.23,98,99,1.41,RU,1738628061
455,alzamay,55.5562,98.6644,-22.16,100,71,2.39,RU,1738628062
456,ancud,-41.8697,-73.8203,55.89,86,100,4.29,CL,1738628063
457,shubarkuduk,49.1447,56.4872,16.79,88,100,7.87,KZ,1738628064
458,eydhafushi,5.1033,73.0708,81.05,72,6,4.47,MV,1738628065
459,williams lake,52.1415,-122.1445,-0.94,75,100,6.91,CA,1738628066
460,keetmanshoop,-26.5833,18.1333,88.93,16,78,8.43,NA,1738628068
461,richards bay,-28.783,32.0377,73.99,93,38,3.58,ZA,1738628069
462,troitskiy,57.0603,63.7481,27.84,96,100,6.98,RU,1738628070
463,chom thong,18.4174,98.6743,64.15,49,42,1.34,TH,1738628071
464,san antonio oeste,-40.7319,-64.9477,73.6,25,0,16.17,AR,1738628072
465,itumbiara,-18.4192,-49.2153,69.13,98,100,6.13,BR,1738628073
466,las vegas,36.175,-115.1372,77.36,26,0,11.5,US,1738627807
467,fort bragg,35.139,-79.006,60.64,68,0,5.75,US,1738628075
468,al fallujah,33.3538,43.7795,53.82,38,79,6.85,IQ,1738628076
469,herval,-32.0236,-53.3956,74.1,87,0,13.76,BR,1738628077
470,pukchil-lodongjagu,40.2019,125.7483,-0.99,69,4,8.32,KP,1738628079
471,grand-bassam,5.2118,-3.7388,80.56,82,52,6.78,CI,1738628081
472,puerto san jose,13.9256,-90.8244,86.05,70,0,4.61,GT,1738628082
473,pimentel,-6.8367,-79.9342,75.49,73,0,17.27,PE,1738628083
474,kenai,60.5544,-151.2583,24.15,78,0,5.75,US,1738628084
475,mpika,-11.8343,31.4529,63.9,96,100,3.31,ZM,1738628085
476,bengkulu,-3.8004,102.2655,75.88,85,100,3.89,ID,1738628086
477,simanggang,1.2472,111.4528,77.02,94,100,0.72,MY,1738628087
478,shepetivka,50.1855,27.0637,28.18,90,93,9.71,UA,1738628089
479,chinde,26.8212,87.7095,56.43,66,5,6.49,NP,1738628090
480,lubango,-14.9172,13.4925,62.13,98,97,2.66,AO,1738628091
481,friedrichstadt,54.3757,9.0867,31.12,96,80,7.02,DE,1738628092
482,den burg,53.0542,4.7972,40.98,87,100,11.5,NL,1738628093
483,al matariyah,31.1829,32.0311,61.59,68,4,9.78,EG,1738628094
484,prado,-17.3411,-39.2208,78.98,83,0,10.09,BR,1738628095
485,alesund,62.4723,6.1549,50.14,62,100,12.66,NO,1738628096
486,saint-pierre,-21.3393,55.4781,82.08,78,20,4.61,RE,1738628097
487,shubarshi,48.5872,57.1869,14.11,90,99,6.33,KZ,1738628098
488,dubbo,-32.25,148.6167,87.93,40,85,14.97,AU,1738628099
489,wuwei,37.9281,102.6414,15.58,47,0,2.64,CN,1738628101
490,pandan,14.0453,124.1694,78.12,75,97,5.73,PH,1738628102
491,moss bluff,30.3027,-93.1907,73.38,88,75,10.36,US,1738628103
492,mariental,-24.6333,17.9667,82.74,43,100,2.33,NA,1738628104
493,halifax,44.6453,-63.5724,34.21,94,100,8.01,CA,1738628105
494,san agustin de valle fertil,-30.6335,-67.4682,86.41,35,28,7.27,AR,1738628106
495,bushehr,28.9684,50.8385,60.39,52,77,7.31,IR,1738628107
496,santa elena de uairen,4.6167,-61.1333,73.83,58,90,7.36,VE,1738628108
497,zhangjiakou shi xuanhua qu,40.6103,115.0447,8.82,57,8,3.11,CN,1738628109
498,bam,29.106,58.357,41.95,28,0,1.57,IR,1738628110
499,chitipa,-9.7024,33.2697,65.07,96,100,2.3,MW,1738628112
500,thames,-37.1333,175.5333,77.95,48,38,2.24,NZ,1738628113
501,kerikeri,-35.2268,173.9474,76.69,50,38,1.52,NZ,1738628114
502,umm kaddadah,13.6017,26.6876,66.65,27,0,12.75,SD,1738628115
503,ozernyy,55.5802,32.4127,24.08,83,56,5.19,RU,1738628116
504,kittila,67.6647,24.8936,-27.26,75,0,1.14,FI,1738628117
505,zhezqazghan,47.7833,67.7667,11.39,83,63,11.36,KZ,1738628118
506,lapai,9.05,6.5667,84.88,13,44,8.99,NG,1738628119
507,tahe,52.3333,124.7333,-13.77,85,99,5.01,CN,1738628120
508,san jose iturbide,21.0,-100.3833,66.96,32,29,14.25,MX,1738628121
509,sao gabriel da cachoeira,-0.1303,-67.0892,76.06,85,92,2.77,BR,1738628123
510,sydney mines,46.2367,-60.2177,27.3,90,100,5.01,CA,1738628124
511,huarmey,-10.0681,-78.1522,73.74,80,95,7.11,PE,1738628125
512,pervomaysk,48.0443,30.8507,30.16,76,23,9.37,UA,1738628126
513,wicklow,53.0,-6.4167,46.04,91,100,16.64,IE,1738628127
514,jacksonville,30.3322,-81.6556,67.03,78,0,5.75,US,1738628118
515,tarko-sale,64.9225,77.785,-10.57,97,31,8.66,RU,1738628129
516,narasannapeta,18.4167,84.05,70.02,86,15,3.29,IN,1738628130
517,buulobarde,3.8538,45.5674,70.52,73,91,15.14,SO,1738628131
518,salinopolis,-0.6136,-47.3561,75.61,87,100,13.85,BR,1738628132
519,alofi,-19.0595,-169.9187,76.89,94,75,8.05,NU,1738628133
520,cristalina,-16.7686,-47.6136,64.54,95,100,2.13,BR,1738628135
521,pennagaram,12.1333,77.9,64.58,58,99,4.0,IN,1738628136
522,port augusta,-32.5,137.7667,95.18,31,4,4.5,AU,1738628137
523,kununurra,-15.7667,128.7333,82.38,78,83,0.0,AU,1738628138
524,orlovskiy,46.8714,42.0592,40.51,86,100,18.03,RU,1738628139
525,ajuchitlan del progreso,18.1519,-100.4835,93.49,24,0,1.77,MX,1738628140
526,zaozersk,69.4005,32.4476,6.21,98,96,3.31,RU,1738628141
527,bandon,51.7469,-8.7425,51.39,93,100,25.75,IE,1738628142
528,pont rouge,48.8833,-72.0825,22.03,96,100,4.18,CA,1738628143
529,kralendijk,12.15,-68.2667,80.58,78,20,13.8,BQ,1738628145
530,boyolangu,-8.1181,111.8935,76.82,88,100,7.9,ID,1738628146
531,naze,28.3667,129.4833,46.72,76,99,22.3,JP,1738628148
532,colon,9.3592,-79.9014,75.9,84,20,11.01,PA,1738628149
533,beri khas,28.7,76.5833,57.65,44,84,2.51,IN,1738628150
534,tuyum,9.9769,122.5582,79.47,79,50,14.23,PH,1738628151
535,port blair,11.6667,92.75,74.07,84,20,4.88,IN,1738628152
536,jaguey grande,22.5269,-81.1286,77.5,60,98,11.81,CU,1738628153
537,lib,8.3122,167.3766,81.12,74,74,22.37,MH,1738628155
538,camaqua,-30.8511,-51.8122,76.6,84,1,10.54,BR,1738628156
539,leava,-14.3,-178.1667,83.17,74,35,4.52,WF,1738628157
540,terenozek,45.05,64.9833,24.58,68,45,17.36,KZ,1738628158
541,puerto quijarro,-17.7833,-57.7667,79.75,65,50,1.86,BO,1738628159
542,ghat,24.9647,10.1728,56.8,34,52,3.15,LY,1738628160
543,sfizef,35.2346,-0.2444,46.8,78,100,1.86,DZ,1738628161
544,akranes,64.3218,-22.0749,33.85,72,91,30.96,IS,1738628163
545,quellon,-43.1167,-73.6167,51.03,95,100,4.03,CL,1738628164
546,grand falls-windsor,48.9332,-55.6649,20.5,86,100,1.01,CA,1738628166
547,la paz,-16.5,-68.15,53.58,71,40,11.5,BO,1738628167
548,kovdor,67.5662,30.4758,-23.64,100,100,1.74,RU,1738628168
549,corcoran,36.098,-119.5604,69.28,45,100,11.86,US,1738628170
550,lazaro cardenas,17.9583,-102.2,80.33,68,0,5.28,MX,1738627933
551,lyozna,55.0249,30.7956,25.52,92,84,5.99,BY,1738628172
552,buurhakaba,2.8026,44.0781,71.69,69,57,15.73,SO,1738628173
553,bichura,50.5881,107.6022,-12.89,93,99,4.5,RU,1738628174
